customer_id,story_segment,health_status,lifecycle_stage,campaign_name,offer,channel,message
CUST07269,WELLNESS_SEEKER,AT_RISK,HIBERNATING,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07270,GENERAL,AT_RISK,HIBERNATING,Personalized Recommendations,URGENT: 10% off Selected Products,RCS,Discover products chosen specifically for customers with similar preferences.
CUST07271,GENERAL,AT_RISK,ACTIVE,Personalized Recommendations,URGENT: 10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07272,GENERAL,CHAMPION,CHAMPION,Personalized Recommendations,10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07273,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,RCS,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07274,NEW_PARENT,AT_RISK,HIBERNATING,Home Safety Essentials,URGENT: 20% off Childproofing Bundle,EMAIL,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07275,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07276,ECO_CONSCIOUS_HOME,CHAMPION,CHAMPION,Healthy Home Collection,Free Shipping on Eco Bundles,WHATSAPP,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST07277,WELLNESS_SEEKER,AT_RISK,HIBERNATING,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,RCS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07278,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,SMS,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07279,GENERAL,AT_RISK,HIBERNATING,Personalized Recommendations,URGENT: 10% off Selected Products,RCS,Discover products chosen specifically for customers with similar preferences.
CUST07280,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,EMAIL,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07281,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,WHATSAPP,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07282,GENERAL,AT_RISK,HIBERNATING,Personalized Recommendations,URGENT: 10% off Selected Products,WHATSAPP,Discover products chosen specifically for customers with similar preferences.
CUST07283,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07284,ECO_CONSCIOUS_HOME,CHAMPION,CHAMPION,Healthy Home Collection,Free Shipping on Eco Bundles,EMAIL,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST07285,GENERAL,CHAMPION,CHAMPION,Personalized Recommendations,10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07286,GENERAL,AT_RISK,HIBERNATING,Personalized Recommendations,URGENT: 10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07287,ECO_CONSCIOUS_HOME,CHAMPION,CHAMPION,Healthy Home Collection,Free Shipping on Eco Bundles,EMAIL,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST07288,WELLNESS_SEEKER,AT_RISK,HIBERNATING,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,RCS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07289,GENERAL,AT_RISK,ACTIVE,Personalized Recommendations,URGENT: 10% off Selected Products,WHATSAPP,Discover products chosen specifically for customers with similar preferences.
CUST07290,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,RCS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07291,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,RCS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07292,ECO_CONSCIOUS_HOME,LOYAL,LOYAL,Healthy Home Collection,Free Shipping on Eco Bundles,EMAIL,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST07293,NEW_PARENT,LOYAL,LOYAL,Home Safety Essentials,20% off Childproofing Bundle,WHATSAPP,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07294,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,SMS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07295,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07296,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07297,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,RCS,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07298,GENERAL,CHAMPION,CHAMPION,Personalized Recommendations,10% off Selected Products,WHATSAPP,Discover products chosen specifically for customers with similar preferences.
CUST07299,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,EMAIL,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07300,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,SMS,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07301,ECO_CONSCIOUS_HOME,LOYAL,LOYAL,Healthy Home Collection,Free Shipping on Eco Bundles,WHATSAPP,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST07302,ECO_CONSCIOUS_HOME,AT_RISK,ACTIVE,Healthy Home Collection,URGENT: Free Shipping on Eco Bundles,WHATSAPP,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST07303,GENERAL,AT_RISK,HIBERNATING,Personalized Recommendations,URGENT: 10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07304,ECO_CONSCIOUS_HOME,CHAMPION,CHAMPION,Healthy Home Collection,Free Shipping on Eco Bundles,SMS,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST07305,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07306,ECO_CONSCIOUS_HOME,CHAMPION,CHAMPION,Healthy Home Collection,Free Shipping on Eco Bundles,SMS,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST07307,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07308,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,SMS,Discover products chosen specifically for customers with similar preferences.
CUST07309,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,EMAIL,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07310,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,WHATSAPP,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07311,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,WHATSAPP,Discover products chosen specifically for customers with similar preferences.
CUST07312,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,SMS,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07313,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,WHATSAPP,Discover products chosen specifically for customers with similar preferences.
CUST07314,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,WHATSAPP,Discover products chosen specifically for customers with similar preferences.
CUST07315,GENERAL,AT_RISK,HIBERNATING,Personalized Recommendations,URGENT: 10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07316,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,WHATSAPP,Discover products chosen specifically for customers with similar preferences.
CUST07317,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,EMAIL,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07318,GENERAL,AT_RISK,HIBERNATING,Personalized Recommendations,URGENT: 10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07319,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07320,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07321,WELLNESS_SEEKER,LOYAL,HIBERNATING,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07322,ECO_CONSCIOUS_HOME,LOYAL,LOYAL,Healthy Home Collection,Free Shipping on Eco Bundles,WHATSAPP,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST07323,NEW_PARENT,AT_RISK,HIBERNATING,Home Safety Essentials,URGENT: 20% off Childproofing Bundle,WHATSAPP,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07324,WELLNESS_SEEKER,AT_RISK,HIBERNATING,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07325,ECO_CONSCIOUS_HOME,AT_RISK,ACTIVE,Healthy Home Collection,URGENT: Free Shipping on Eco Bundles,RCS,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST07326,ECO_CONSCIOUS_HOME,CHAMPION,CHAMPION,Healthy Home Collection,Free Shipping on Eco Bundles,EMAIL,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST07327,GENERAL,AT_RISK,HIBERNATING,Personalized Recommendations,URGENT: 10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07328,WELLNESS_SEEKER,AT_RISK,LOST,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07329,GENERAL,AT_RISK,ACTIVE,Personalized Recommendations,URGENT: 10% off Selected Products,WHATSAPP,Discover products chosen specifically for customers with similar preferences.
CUST07330,ECO_CONSCIOUS_HOME,LOYAL,LOYAL,Healthy Home Collection,Free Shipping on Eco Bundles,WHATSAPP,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST07331,WELLNESS_SEEKER,AT_RISK,ACTIVE,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07332,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,RCS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07333,WELLNESS_SEEKER,AT_RISK,HIBERNATING,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07334,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07335,WELLNESS_SEEKER,AT_RISK,HIBERNATING,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,SMS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07336,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07337,NEW_PARENT,AT_RISK,HIBERNATING,Home Safety Essentials,URGENT: 20% off Childproofing Bundle,SMS,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07338,WELLNESS_SEEKER,AT_RISK,HIBERNATING,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07339,NEW_PARENT,LOYAL,LOYAL,Home Safety Essentials,20% off Childproofing Bundle,WHATSAPP,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07340,NEW_PARENT,LOYAL,LOYAL,Home Safety Essentials,20% off Childproofing Bundle,WHATSAPP,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07341,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07342,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07343,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07344,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07345,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,SMS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07346,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07347,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07348,GENERAL,AT_RISK,HIBERNATING,Personalized Recommendations,URGENT: 10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07349,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,SMS,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07350,GENERAL,AT_RISK,ACTIVE,Personalized Recommendations,URGENT: 10% off Selected Products,WHATSAPP,Discover products chosen specifically for customers with similar preferences.
CUST07351,ECO_CONSCIOUS_HOME,CHAMPION,CHAMPION,Healthy Home Collection,Free Shipping on Eco Bundles,EMAIL,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST07352,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,SMS,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07353,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07354,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07355,GENERAL,AT_RISK,HIBERNATING,Personalized Recommendations,URGENT: 10% off Selected Products,RCS,Discover products chosen specifically for customers with similar preferences.
CUST07356,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07357,WELLNESS_SEEKER,AT_RISK,HIBERNATING,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07358,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,RCS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07359,GENERAL,AT_RISK,HIBERNATING,Personalized Recommendations,URGENT: 10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07360,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,RCS,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07361,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,SMS,Discover products chosen specifically for customers with similar preferences.
CUST07362,GENERAL,LOYAL,NEW,Personalized Recommendations,10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07363,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07364,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,SMS,Discover products chosen specifically for customers with similar preferences.
CUST07365,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,RCS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07366,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,EMAIL,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07367,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,EMAIL,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07368,ECO_CONSCIOUS_HOME,CHAMPION,CHAMPION,Healthy Home Collection,Free Shipping on Eco Bundles,WHATSAPP,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST07369,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07370,WELLNESS_SEEKER,AT_RISK,ACTIVE,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,SMS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07371,ECO_CONSCIOUS_HOME,LOYAL,LOYAL,Healthy Home Collection,Free Shipping on Eco Bundles,SMS,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST07372,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07373,WELLNESS_SEEKER,AT_RISK,LOST,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07374,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07375,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07376,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07377,GENERAL,AT_RISK,LOST,Personalized Recommendations,URGENT: 10% off Selected Products,WHATSAPP,Discover products chosen specifically for customers with similar preferences.
CUST07378,ECO_CONSCIOUS_HOME,CHAMPION,CHAMPION,Healthy Home Collection,Free Shipping on Eco Bundles,EMAIL,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST07379,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07380,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07381,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07382,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,RCS,Discover products chosen specifically for customers with similar preferences.
CUST07383,WELLNESS_SEEKER,AT_RISK,LOST,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07384,ECO_CONSCIOUS_HOME,CHAMPION,CHAMPION,Healthy Home Collection,Free Shipping on Eco Bundles,SMS,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST07385,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,SMS,Discover products chosen specifically for customers with similar preferences.
CUST07386,ECO_CONSCIOUS_HOME,CHAMPION,CHAMPION,Healthy Home Collection,Free Shipping on Eco Bundles,WHATSAPP,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST07387,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07388,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,WHATSAPP,Discover products chosen specifically for customers with similar preferences.
CUST07389,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07390,NEW_PARENT,LOYAL,LOYAL,Home Safety Essentials,20% off Childproofing Bundle,RCS,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07391,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07392,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,SMS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07393,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07394,ECO_CONSCIOUS_HOME,AT_RISK,ACTIVE,Healthy Home Collection,URGENT: Free Shipping on Eco Bundles,EMAIL,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST07395,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,SMS,Discover products chosen specifically for customers with similar preferences.
CUST07396,GENERAL,CHAMPION,CHAMPION,Personalized Recommendations,10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07397,ECO_CONSCIOUS_HOME,AT_RISK,ACTIVE,Healthy Home Collection,URGENT: Free Shipping on Eco Bundles,WHATSAPP,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST07398,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,WHATSAPP,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07399,GENERAL,AT_RISK,ACTIVE,Personalized Recommendations,URGENT: 10% off Selected Products,RCS,Discover products chosen specifically for customers with similar preferences.
CUST07400,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07401,WELLNESS_SEEKER,AT_RISK,HIBERNATING,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,RCS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07402,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,WHATSAPP,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07403,GENERAL,AT_RISK,ACTIVE,Personalized Recommendations,URGENT: 10% off Selected Products,WHATSAPP,Discover products chosen specifically for customers with similar preferences.
CUST07404,WELLNESS_SEEKER,AT_RISK,HIBERNATING,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07405,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07406,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,WHATSAPP,Discover products chosen specifically for customers with similar preferences.
CUST07407,WELLNESS_SEEKER,AT_RISK,HIBERNATING,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07408,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,WHATSAPP,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07409,NEW_PARENT,LOYAL,HIBERNATING,Home Safety Essentials,20% off Childproofing Bundle,SMS,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07410,GENERAL,AT_RISK,ACTIVE,Personalized Recommendations,URGENT: 10% off Selected Products,WHATSAPP,Discover products chosen specifically for customers with similar preferences.
CUST07411,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07412,ECO_CONSCIOUS_HOME,CHAMPION,CHAMPION,Healthy Home Collection,Free Shipping on Eco Bundles,EMAIL,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST07413,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07414,NEW_PARENT,LOYAL,LOYAL,Home Safety Essentials,20% off Childproofing Bundle,WHATSAPP,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07415,GENERAL,AT_RISK,HIBERNATING,Personalized Recommendations,URGENT: 10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07416,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07417,NEW_PARENT,AT_RISK,ACTIVE,Home Safety Essentials,URGENT: 20% off Childproofing Bundle,EMAIL,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07418,NEW_PARENT,LOYAL,HIBERNATING,Home Safety Essentials,20% off Childproofing Bundle,SMS,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07419,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,RCS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07420,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,EMAIL,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07421,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,WHATSAPP,Discover products chosen specifically for customers with similar preferences.
CUST07422,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07423,WELLNESS_SEEKER,AT_RISK,LOST,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07424,GENERAL,CHAMPION,CHAMPION,Personalized Recommendations,10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07425,WELLNESS_SEEKER,AT_RISK,HIBERNATING,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07426,WELLNESS_SEEKER,AT_RISK,HIBERNATING,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07427,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,SMS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07428,NEW_PARENT,AT_RISK,HIBERNATING,Home Safety Essentials,URGENT: 20% off Childproofing Bundle,SMS,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07429,ECO_CONSCIOUS_HOME,CHAMPION,CHAMPION,Healthy Home Collection,Free Shipping on Eco Bundles,EMAIL,Continue building a more sustainable lifestyle with our eco-conscious essentials.
